YearPublished,MinPlayers,MaxPlayers,ComAgeRec,Kickstarted,AvgGameweight,ComAvgPlaytime,ComAvgPlaytime_log,PopularityScore,CategoryLabel,Rating
1988,2,2,7.0,0,1.1292,20.0,3.044522437723423,0.19719029577275304,0,Low
2019,1,7,12.0,1,2.67645,37.5,3.6506582412937387,0.3186003159966839,0,Medium
2013,2,6,11.0,1,2.721,90.0,4.51085950651685,0.23108988964480215,0,Medium
2016,1,5,6.5,1,1.3901,22.5,3.1570004211501135,0.3162616665933541,0,Low
1992,2,8,8.0,0,1.4222000000000001,67.5,4.22683374526818,0.3210228637507016,0,Medium
1663,2,4,10.5,0,2.16355,60.0,4.110873864173311,0.3710074187901382,4,Medium
2018,2,2,8.0,1,2.48215,30.0,3.4339872044851463,0.41658951116221277,0,High
1996,2,4,12.0,0,1.3984,30.0,3.4339872044851463,0.20544573446595968,0,Low
2014,2,5,10.75,0,2.87365,90.0,4.51085950651685,0.4955475223199831,2,Medium
2009,2,4,7.0,0,1.72955,45.0,3.828641396489095,0.4651217019137729,2,Medium
1994,2,6,10.0,0,1.3783500000000002,60.0,4.110873864173311,0.22864342191422923,0,Medium
1996,2,2,13.78048780487805,0,3.55985,120.0,4.795790545596741,0.7089560055009738,3,High
2018,1,5,8.0,1,2.06595,45.0,3.828641396489095,0.21663934255306952,0,High
2020,3,5,7.166666666666667,0,1.8974,37.5,3.6506582412937387,0.4854365060820706,4,Medium
2018,1,4,12.666666666666666,1,2.9528999999999996,75.0,4.330733340286331,0.4869555082253512,0,Medium
2010,2,2,13.5,0,2.6825,180.0,5.198497031265826,0.3633953158215248,3,High
2013,2,5,10.0,1,1.12605,15.0,2.772588722239781,0.1720438483519403,0,Low
1998,2,6,8.8,0,1.37535,90.0,4.51085950651685,0.39268748822163047,0,Low
2016,2,6,8.0,0,1.83025,30.0,3.4339872044851463,0.33628339260103296,0,Medium
2015,1,1,8.4,0,1.56515,20.0,3.044522437723423,0.36867223475707306,0,Medium
2019,2,8,12.0,0,2.0803000000000003,90.0,4.51085950651685,0.19771044179262642,0,Low
1990,2,2,14.0,0,2.0839499999999997,20.0,3.044522437723423,0.3283306073430313,3,Low
1991,2,6,12.0,0,2.60145,45.0,3.828641396489095,0.40324874144646283,1,Medium
2014,2,4,10.5,0,2.5353000000000003,45.0,3.828641396489095,0.5742069179532658,2,High
2019,2,6,7.0,0,1.06515,15.0,2.772588722239781,0.19487261155953145,0,Low
1997,1,1,10.0,0,1.80065,15.0,2.772588722239781,0.2261160415058958,0,Medium
2011,5,15,11.0,0,1.88835,60.0,4.110873864173311,0.3798838498649287,4,Medium
2014,1,4,10.0,0,2.84925,20.0,3.044522437723423,0.47319226186418784,2,High
2019,2,5,8.0,0,2.0871,17.5,2.917770732084279,0.22315822302758737,0,Medium
2017,2,2,16.0,0,2.4524,120.0,4.795790545596741,0.21994927920889631,3,High
2019,2,8,8.0,0,2.07355,20.0,3.044522437723423,0.1760095310943919,0,Medium
2016,2,6,7.0,0,1.2548,50.0,3.9318256327243257,0.31885467973016557,0,Low
1997,2,4,2.0454545454545454,0,1.0516999999999999,12.5,2.6026896854443837,0.5106788352938602,8,Medium
2011,2,5,13.0,0,2.1237500000000002,60.0,4.110873864173311,0.30750277190817976,0,Low
1982,2,4,12.0,0,3.9914500000000004,360.0,5.8888779583328805,0.2955455317553166,3,Medium
2009,1,4,3.0,0,1.10745,15.0,2.772588722239781,0.21371095684025138,8,Low
2013,2,5,7.0,0,1.65775,30.0,3.4339872044851463,0.3309079503777875,0,Low
1989,3,12,10.0,0,1.0715,45.0,3.828641396489095,0.18350344773918773,0,Medium
2009,2,4,8.0,0,2.4314999999999998,45.0,3.828641396489095,0.4207133320954058,3,High
1996,3,9,10.0,0,1.3954499999999999,45.0,3.828641396489095,0.25675025728195344,0,Medium
2013,2,4,5.0,1,2.5942499999999997,60.0,4.110873864173311,0.4417854407515721,0,Medium
0,2,4,8.0,0,2.0644,30.0,3.4339872044851463,0.1792971691950784,6,Low
2013,2,4,13.294117647058824,0,3.8544,90.0,4.51085950651685,0.5982249961966407,2,Medium
1997,1,2,16.0,0,3.4522,240.0,5.484796933490655,0.3254196616565117,3,High
2020,1,4,7.272727272727272,1,1.9137499999999998,40.0,3.713572066704308,0.6487102512921875,4,High
2005,2,2,14.0,0,2.86195,60.0,4.110873864173311,0.2638783026734318,3,High
2018,1,99,8.0,0,2.1134,20.0,3.044522437723423,0.4132725781014243,0,Medium
2002,4,12,16.0,0,1.1394,85.0,4.454347296253507,0.2171261017923654,0,Low
2016,2,4,12.0,0,3.10885,37.5,3.6506582412937387,0.2052073602883327,0,Low
1996,2,4,13.0,0,2.5319000000000003,45.0,3.828641396489095,0.2706044973087683,0,Low
2018,3,6,6.0,0,1.76885,27.5,3.349904087274605,0.41920645998262235,0,Medium
2020,2,12,8.0,0,1.12025,45.0,3.828641396489095,0.18162457158731282,0,High
2015,2,2,9.5,0,2.2929,45.0,3.828641396489095,0.5956629566567067,2,High
1975,2,2,12.0,0,2.22485,90.0,4.51085950651685,0.24143209453529657,3,Medium
1977,2,2,7.0,0,1.1218,10.0,2.3978952727983707,0.20397856983985424,6,Low
2009,4,10,10.0,0,1.5793,20.0,3.044522437723423,0.4685926804430224,7,Low
2019,1,5,11.5,1,3.1473,60.0,4.110873864173311,0.5450452023153853,0,High
2003,2,4,8.0,0,1.4236499999999999,45.0,3.828641396489095,0.3832988517309041,1,Low
2012,3,5,11.0,0,1.7843,40.0,3.713572066704308,0.37111164224006643,0,Low
2013,3,6,8.0,0,2.07355,20.0,3.044522437723423,0.16250511302084117,0,Medium
2015,2,10,12.0,0,1.1468500000000001,37.5,3.6506582412937387,0.3471457143083002,0,Low
2013,2,4,12.0,0,2.4684999999999997,45.0,3.828641396489095,0.19976891509978292,0,Medium
2009,2,99,8.0,0,1.22105,10.0,2.3978952727983707,0.3973514838261148,4,Medium
2005,2,2,15.857142857142858,0,4.41125,360.0,5.8888779583328805,0.4847348421117129,3,High
2016,2,4,7.0,1,1.53535,45.0,3.828641396489095,0.46618765130334167,0,Medium
2007,2,5,8.0,0,1.3721,15.0,2.772588722239781,0.23340238005291775,0,Low
2006,2,5,6.9375,0,1.21695,15.0,2.772588722239781,0.5039221054695147,4,Low
2003,3,6,8.8,0,1.3481,25.0,3.258096538021482,0.5403719607106953,7,Medium
1987,2,4,15.2,0,3.35575,180.0,5.198497031265826,0.18799516675331793,3,Low
2005,2,2,8.0,0,1.6904,37.5,3.6506582412937387,0.5110363735020275,2,Low
2015,2,6,8.0,0,2.09955,45.0,3.828641396489095,0.24965591893282157,0,Low
2017,2,5,8.5,1,1.5161,25.0,3.258096538021482,0.5604858694026897,4,High
2019,2,7,17.5,0,1.4604499999999998,30.0,3.4339872044851463,0.23831590420773124,0,Low
2009,2,2,12.0,0,2.47405,360.0,5.8888779583328805,0.26295674308128514,3,Medium
2014,2,5,4.5,0,1.17935,7.5,2.1400661634962708,0.4333298567159188,4,Medium
2013,1,1,10.0,0,2.38165,60.0,4.110873864173311,0.24618674035761,3,High
2017,1,8,12.0,0,2.71525,97.5,4.590056548178043,0.40067839653484427,3,High
1997,2,6,6.666666666666667,0,1.56375,45.0,3.828641396489095,0.35244355152601475,0,Low
2013,2,2,9.0,0,1.6094,15.0,2.772588722239781,0.21504257907476576,0,Low
2005,2,4,6.0,0,1.1308500000000001,5.0,1.791759469228055,0.12278810111254056,0,Low
1999,2,2,10.538461538461538,0,2.5434,20.0,3.044522437723423,0.48684951790485487,5,Medium
2015,2,6,6.8,1,1.6760000000000002,20.0,3.044522437723423,0.1944169309153971,0,Low
2017,2,4,10.0,1,2.0976,40.0,3.713572066704308,0.20659375754452294,0,Medium
2014,4,9,8.0,0,1.1115,20.0,3.044522437723423,0.20470463662113814,0,Low
2018,3,8,14.0,0,1.8519999999999999,45.0,3.828641396489095,0.3268665982433952,0,Medium
1987,2,2,10.0,0,1.6068500000000001,30.0,3.4339872044851463,0.1498137996035518,6,Low
2013,2,4,4.0,0,1.07455,15.0,2.772588722239781,0.2739376592423194,0,Low
1985,2,20,12.0,0,1.06475,90.0,4.51085950651685,0.19021437396851087,0,Low
2012,2,6,6.0,0,1.0510000000000002,15.0,2.772588722239781,0.16658347182092642,0,Low
2016,2,8,13.0,1,2.3296,60.0,4.110873864173311,0.44257367269413783,0,Medium
2020,2,4,8.0,0,2.0885499999999997,45.0,3.828641396489095,0.3175492435397657,0,High
2020,1,2,13.0,0,2.7705,30.0,3.4339872044851463,0.4023961683068841,0,Medium
1994,2,6,10.0,0,1.6125500000000001,45.0,3.828641396489095,0.26933269590827386,0,Low
2008,2,2,6.6,0,2.71665,15.0,2.772588722239781,0.31898109764580235,6,Medium
2014,3,5,12.0,1,2.03425,30.0,3.4339872044851463,0.3687788604908915,0,Medium
2016,1,2,16.0,0,3.326,210.0,5.351858133476067,0.26566822624881675,3,High
2012,2,6,8.0,0,1.0602,15.0,2.772588722239781,0.2059608529605242,0,Low
2018,1,4,8.0,1,1.76425,25.0,3.258096538021482,0.3223211246706364,0,Medium
2014,2,5,8.0,0,1.6745,35.0,3.58351893845611,0.7583070052184498,4,High
2005,1,2,12.666666666666666,0,2.8930499999999997,90.0,4.51085950651685,0.3787371035469324,3,Medium
2020,1,4,16.0,0,2.947,135.0,4.912654885736052,0.26837818061021324,3,High
2009,2,4,6.0,0,1.1238000000000001,10.0,2.3978952727983707,0.2732257413855096,0,Low
1916,2,4,3.7777777777777777,0,1.0947,30.0,3.4339872044851463,0.3896554739386343,8,Low
2009,2,4,8.931506849315069,0,2.2206,60.0,4.110873864173311,0.7629922557319162,4,High
2002,1,2,15.0,0,3.9755000000000003,240.0,5.484796933490655,0.33696406044288224,3,High
2019,4,10,10.0,0,1.0572,20.0,3.044522437723423,0.26623949364566857,0,Medium
2010,2,5,7.333333333333333,0,1.9662000000000002,75.0,4.330733340286331,0.4146590659682368,0,Low
2007,2,6,6.0,0,1.10375,20.0,3.044522437723423,0.28628486295282324,4,Low
2016,2,4,10.0,1,1.9772,45.0,3.828641396489095,0.5117287298379933,4,High
1979,2,6,8.5,0,2.3333000000000004,20.0,3.044522437723423,0.4192318424612155,6,Low
2015,2,2,8.0,1,2.1093,15.0,2.772588722239781,0.2542398265503524,6,Medium
1971,2,2,16.0,0,3.07045,120.0,4.795790545596741,0.23602606927673714,3,Low
2020,2,2,14.0,0,2.59635,30.0,3.4339872044851463,0.4699366467699489,0,Medium
1997,2,2,10.0,0,1.97325,60.0,4.110873864173311,0.6482075093077093,2,Medium
1998,2,4,10.0,0,1.51955,20.0,3.044522437723423,0.36941498500532954,1,Low
2010,2,8,9.0,0,2.4974499999999997,60.0,4.110873864173311,0.29791312355594735,0,Low
2014,1,2,9.95,0,1.67205,15.0,2.772588722239781,0.7161454122837719,2,Medium
2008,1,14,8.0,0,2.0967000000000002,60.0,4.110873864173311,0.2838042146080697,0,Medium
2017,1,6,13.0,0,2.0968,135.0,4.912654885736052,0.31059298617612174,0,High
1983,2,4,7.0,0,1.1637499999999998,30.0,3.4339872044851463,0.27464469856541374,8,Low
2004,2,6,12.0,0,2.5754,120.0,4.795790545596741,0.3669043024403645,0,Low
2017,1,4,12.0,1,3.10325,37.5,3.6506582412937387,0.1669567672021173,0,Medium
2016,1,5,6.75,0,1.3056,24.0,3.2188758248682006,0.4602022198753151,0,Medium
2004,2,2,9.0,0,1.8364500000000001,30.0,3.4339872044851463,0.4152272197454984,3,Medium
2018,1,4,9.0,0,2.4251,90.0,4.51085950651685,0.5823614776124566,1,Medium
2011,2,6,6.0,0,1.12835,45.0,3.828641396489095,0.2706538157690794,0,Low
2018,2,4,12.0,1,2.5525,32.5,3.5115454388310208,0.3337144655205503,0,Medium
2021,1,5,10.0,0,2.7241,70.0,4.2626798770413155,0.3904068618254368,0,High
2017,1,4,12.875,1,3.22735,120.0,4.795790545596741,0.5988553718196601,1,High
2010,2,8,12.0,0,1.7346,30.0,3.4339872044851463,0.23518026606286735,0,Low
2017,2,2,8.666666666666666,0,1.8075,25.0,3.258096538021482,0.6091192687943039,4,High
2019,2,4,10.0,0,2.077,52.5,3.979681653901961,0.26146186441733554,0,Medium
2005,2,4,8.0,0,2.4259,60.0,4.110873864173311,0.24917597576739975,0,Medium
2016,1,2,13.0,1,2.7803500000000003,45.0,3.828641396489095,0.2954116678375456,0,High
2019,2,9,7.333333333333333,0,1.5848,15.0,2.772588722239781,0.44160605867463076,4,Medium
2003,2,7,12.0,1,1.48415,60.0,4.110873864173311,0.3219669769550932,0,Low
2017,2,2,8.0,0,1.80565,25.0,3.258096538021482,0.34575409132347346,0,High
1994,3,5,12.0,0,1.38845,45.0,3.828641396489095,0.23391025231954737,0,Medium
2019,2,10,5.5,0,1.4656,30.0,3.4339872044851463,0.4465671332564345,0,Medium
2018,2,6,3.5,0,1.1193499999999998,37.5,3.6506582412937387,0.15110721050801237,0,Low
2013,1,6,8.0,0,1.9214,45.0,3.828641396489095,0.41545069329681017,0,Medium
2008,3,4,10.0,0,2.6093,60.0,4.110873864173311,0.4782708050664516,2,Medium
2011,2,4,7.333333333333333,0,1.2500499999999999,20.0,3.044522437723423,0.2985509404185409,0,Low
2009,2,8,8.0,0,1.683,45.0,3.828641396489095,0.3290359323810287,0,Low
2008,2,2,8.0,0,1.4445999999999999,15.0,2.772588722239781,0.4254216629760619,4,Medium
2006,2,2,13.333333333333334,0,3.6125,240.0,5.484796933490655,0.518076771941831,3,High
1976,2,4,13.714285714285714,0,3.12765,360.0,5.8888779583328805,0.4823223564109018,3,Medium
1942,2,2,6.428571428571429,0,3.3455000000000004,20.0,3.044522437723423,0.4909349394837569,6,Medium
2012,1,1,13.0,0,1.60805,37.5,3.6506582412937387,0.2945217034247841,0,Medium
2016,1,6,14.0,1,2.5513,60.0,4.110873864173311,0.24292636585072147,0,Medium
2015,2,2,8.0,0,2.9396,22.5,3.1570004211501135,0.275632976166861,4,High
2003,2,4,5.0,0,1.54375,10.0,2.3978952727983707,0.28892483140424424,8,Medium
2012,2,2,13.142857142857142,0,2.67225,75.0,4.330733340286331,0.4903343440489343,0,High
2014,2,4,11.0,0,2.23255,75.0,4.330733340286331,0.4460301137792579,0,Medium
2005,2,4,4.5,0,1.26505,15.0,2.772588722239781,0.5450088904032625,4,Medium
2015,2,6,8.0,0,1.2282,20.0,3.044522437723423,0.4132579444010503,0,Medium
2009,2,15,12.0,0,1.25805,20.0,3.044522437723423,0.4000860479232239,0,Low
2010,2,8,10.666666666666666,0,2.1545,60.0,4.110873864173311,0.2816727075471387,1,Medium
1986,2,2,16.0,0,2.9326,90.0,4.51085950651685,0.2641991464550593,3,Medium
2021,1,4,9.0,0,2.32895,75.0,4.330733340286331,0.6216374398658089,2,High
2013,1,4,8.666666666666666,1,1.33785,20.0,3.044522437723423,0.3070810446818516,4,Low
2006,3,5,10.0,0,1.7123499999999998,45.0,3.828641396489095,0.30067067687223537,0,Medium
2016,1,4,11.666666666666666,1,3.0171,75.0,4.330733340286331,0.4289673915162311,2,Medium
1997,3,5,12.0,0,2.17285,30.0,3.4339872044851463,0.3137060021642364,0,Low
2016,2,2,8.0,0,1.89035,30.0,3.4339872044851463,0.3249970257124385,0,Medium
1979,2,4,8.727272727272727,0,2.0954,75.0,4.330733340286331,0.6072833756455681,2,Medium
2001,2,2,12.0,0,3.10675,120.0,4.795790545596741,0.3498513392226153,3,Low
2012,2,5,8.5,0,1.55865,30.0,3.4339872044851463,0.2972523182068127,4,Low
1999,3,5,12.0,0,2.16915,45.0,3.828641396489095,0.4311943104422893,4,Low
2018,1,4,7.0,0,1.3507,37.5,3.6506582412937387,0.2765189605513933,0,Low
2020,1,4,11.0,1,3.20825,105.0,4.663439094112067,0.3707374700975407,0,High
2015,2,5,14.0,1,3.1113999999999997,105.0,4.663439094112067,0.32761539514195015,2,Medium
2017,1,8,7.555555555555555,0,1.5785,15.0,2.772588722239781,0.5454571678536447,4,Medium
1998,3,6,12.0,0,2.2006,90.0,4.51085950651685,0.3073150605847257,3,Medium
1999,2,2,12.0,0,3.21605,360.0,5.8888779583328805,0.2922684944005452,3,High
2011,2,5,9.0,0,2.0547500000000003,20.0,3.044522437723423,0.2836189733368142,6,Low
2012,2,6,4.0,1,2.10535,30.0,3.4339872044851463,0.2365253342097542,0,Low
2009,1,1,8.5,0,1.65435,45.0,3.828641396489095,0.3711609962078785,0,Medium
1994,2,5,4.0,0,1.18715,30.0,3.4339872044851463,0.3764443724469202,8,Medium
2015,2,9,6.111111111111111,0,1.4534500000000001,22.5,3.1570004211501135,0.4203732357563258,7,Medium
2010,2,4,13.6,0,4.0704,180.0,5.198497031265826,0.3538513746620614,2,High
1999,2,4,4.333333333333333,0,1.3494,30.0,3.4339872044851463,0.3607000535245447,8,Low
2018,2,6,7.0,0,1.1287,32.5,3.5115454388310208,0.23605875630664203,0,Low
1976,2,2,11.0,0,2.60895,37.5,3.6506582412937387,0.1907432641916455,0,Medium
2019,1,2,16.0,0,2.4665,75.0,4.330733340286331,0.24033509667581393,3,Medium
1995,2,6,14.0,0,1.6115,30.0,3.4339872044851463,0.14187062623840166,0,Low
2019,2,2,10.666666666666666,0,2.17535,25.0,3.258096538021482,0.3331155535754094,0,Medium
2017,2,4,13.428571428571429,1,3.2920499999999997,90.0,4.51085950651685,0.5381989435565038,2,High
2003,3,4,10.0,0,2.64285,60.0,4.110873864173311,0.21397741141784338,3,Low
1984,2,5,10.0,0,1.0659999999999998,20.0,3.044522437723423,0.2685055433424568,0,Low
2015,3,5,14.0,0,3.02915,67.5,4.22683374526818,0.383733834329102,2,High
1991,2,6,12.0,0,1.44835,60.0,4.110873864173311,0.20365164467650954,0,Low
2021,1,4,10.0,1,2.75425,75.0,4.330733340286331,0.38584934490496525,0,High
2018,2,5,8.0,0,1.28275,25.0,3.258096538021482,0.31660487983096797,0,Medium
2015,4,8,16.4,0,1.0566499999999999,25.0,3.258096538021482,0.5009904671798183,0,Medium
2018,2,4,9.333333333333334,1,2.14345,52.5,3.979681653901961,0.34464628734667435,0,Medium
2004,2,6,13.5,0,1.5668,30.0,3.4339872044851463,0.37888754943734754,0,Low
-100,2,2,7.0,1,2.2813499999999998,20.0,3.044522437723423,0.2602669329592831,6,Low
1996,4,10,9.0,0,1.4306999999999999,45.0,3.828641396489095,0.2937352739455141,4,Low
2019,2,4,9.0,0,2.50555,45.0,3.828641396489095,0.4208402939280202,1,High
2012,2,4,7.943396226415095,0,1.6648,30.0,3.4339872044851463,0.8274170123411666,4,Medium
2015,3,6,16.333333333333332,1,2.7602,90.0,4.51085950651685,0.2530905559855569,2,Medium
2001,2,4,12.0,0,3.8190999999999997,360.0,5.8888779583328805,0.32608362737925095,3,Low
1994,2,2,12.0,0,2.7281500000000003,37.5,3.6506582412937387,0.20428575022416467,5,Low
2003,2,4,6.0,0,1.09405,10.0,2.3978952727983707,0.18831729148422388,0,Low
2000,3,16,12.0,0,1.34855,90.0,4.51085950651685,0.26467421568498545,0,Low
2020,2,6,8.0,0,1.3209499999999998,15.0,2.772588722239781,0.3102219062231028,0,High
2016,3,6,5.5,0,1.43475,25.0,3.258096538021482,0.3829205745992814,0,Medium
2003,2,6,8.0,0,1.07965,30.0,3.4339872044851463,0.1977616902255282,0,Low
1992,2,8,8.0,0,2.0149,30.0,3.4339872044851463,0.37671669747891373,0,Medium
2004,2,2,13.925925925925926,0,3.8681,120.0,4.795790545596741,0.6384010123597175,3,High
2018,2,6,15.333333333333334,0,4.3896,4380.0,8.385032287813898,0.3627324144683604,3,High
1991,2,16,12.25,0,2.0968,60.0,4.110873864173311,0.528121292660427,7,Low
2017,2,4,9.5,0,1.7746499999999998,22.5,3.1570004211501135,0.4985194537121335,4,Medium
2013,2,4,16.0,0,3.2609500000000002,120.0,4.795790545596741,0.23075637839741078,3,High
1977,1,2,14.0,0,3.59,360.0,5.8888779583328805,0.3035720288083252,3,Medium
1980,2,4,16.0,0,2.06495,150.0,5.017279836814924,0.24470832040010598,3,Medium
2015,2,6,6.0,0,1.0804,37.5,3.6506582412937387,0.24233511718532297,0,Medium
2019,1,4,13.17948717948718,1,4.163349999999999,90.0,4.51085950651685,0.7636587302280073,2,High
2016,3,5,9.0,1,2.11925,15.0,2.772588722239781,0.25350782018962276,0,High
2013,3,5,16.0,1,2.426,60.0,4.110873864173311,0.3271924544455229,0,Medium
1975,2,2,8.0,0,1.8572000000000002,20.0,3.044522437723423,0.33941074121336484,6,Medium
2020,2,4,10.0,0,2.6726,62.5,4.151039905898646,0.303261668594793,0,High
1997,2,2,6.0,0,2.5805,30.0,3.4339872044851463,0.20762758779753604,6,Low
1981,2,2,14.0,0,3.25025,180.0,5.198497031265826,0.3332980053814751,3,Medium
2021,1,6,11.6,0,1.45465,60.0,4.110873864173311,0.34292413437991937,0,Medium
1997,3,6,8.0,0,1.3985500000000002,30.0,3.4339872044851463,0.38487176976685766,0,Low
1938,2,6,8.5,0,2.0423999999999998,90.0,4.51085950651685,0.4187041976277681,2,Low
2007,3,12,11.0,0,1.39375,60.0,4.110873864173311,0.346609987871918,0,Medium
2014,2,4,4.428571428571429,0,1.1172,15.0,2.772588722239781,0.3298389379047528,0,Medium
2015,2,4,5.25,0,1.2189,32.5,3.5115454388310208,0.3209911990256082,0,Low
1991,4,6,12.0,0,1.8908,60.0,4.110873864173311,0.2643893254546236,0,Low
2004,2,2,14.0,0,3.3890000000000002,60.0,4.110873864173311,0.2834889565059645,3,High
2018,2,5,8.0,0,1.7922,7.5,2.1400661634962708,0.34247183140566195,0,Medium
2015,2,5,14.384615384615383,1,1.1951,15.0,2.772588722239781,0.6759987536164178,7,Medium
2018,3,7,8.0,0,1.20055,32.5,3.5115454388310208,0.5207191923129152,7,High
2004,2,4,9.0,0,2.13735,30.0,3.4339872044851463,0.296611694571807,0,Medium
2017,2,6,10.0,0,2.0862499999999997,37.5,3.6506582412937387,0.202979392696409,3,Medium
2018,2,4,6.0,0,1.62755,22.5,3.1570004211501135,0.14726566733277707,0,High
2019,2,4,8.0,0,1.30835,37.5,3.6506582412937387,0.45402691773523485,0,Medium
1978,2,4,8.0,0,1.19555,20.0,3.044522437723423,0.2537185165449628,6,Low
2019,2,5,10.0,0,2.4488,52.5,3.979681653901961,0.4052307196721254,0,Medium
1999,3,5,11.75,0,2.568,45.0,3.828641396489095,0.5612740457051386,2,Medium
1997,2,4,3.4915254237288136,0,1.267,17.5,2.917770732084279,0.618436634042337,8,Medium
2015,2,4,11.0,1,2.54115,60.0,4.110873864173311,0.5234211820479326,2,Medium
1983,2,4,10.0,0,2.5694,60.0,4.110873864173311,0.25153007120093046,3,Low
2014,2,4,7.0,0,1.4314,25.0,3.258096538021482,0.24997379637628941,0,Medium
2020,2,4,8.0,1,1.3874499999999999,35.0,3.58351893845611,0.3341971766230405,0,High
1940,2,4,6.5,0,1.4731999999999998,30.0,3.4339872044851463,0.33322615492196767,4,Low
2015,2,4,12.333333333333334,1,2.75985,60.0,4.110873864173311,0.3947102884968082,2,Medium
2004,2,3,8.0,0,2.468,20.0,3.044522437723423,0.41962309632497374,6,High
2009,2,2,12.0,0,1.83255,30.0,3.4339872044851463,0.31147200278592646,0,Medium
2016,2,5,6.333333333333333,0,1.10445,7.5,2.1400661634962708,0.3245372230520034,0,Low
1979,2,2,10.0,0,2.4093,45.0,3.828641396489095,0.3038747536822123,3,Low
1982,2,4,12.0,0,1.86205,180.0,5.198497031265826,0.2459387848869444,3,Low
2020,2,4,8.0,0,2.08185,50.0,3.9318256327243257,0.2520754148942894,0,Medium
2011,3,4,12.0,0,2.5574,60.0,4.110873864173311,0.41565960112942774,0,Medium
2019,2,4,8.0,0,1.56875,30.0,3.4339872044851463,0.4214739407033951,0,High
2013,3,8,6.0,1,1.5177,30.0,3.4339872044851463,0.38824624336718594,7,Low
2019,2,2,9.333333333333334,0,1.7595,25.0,3.258096538021482,0.47382305882743836,6,High
1980,2,6,4.0,0,1.05985,15.0,2.772588722239781,0.23849891637918752,0,Low
2020,1,1,12.0,0,2.06325,210.0,5.351858133476067,0.3563086483145914,0,High
1995,2,8,4.0,0,3.13795,120.0,4.795790545596741,0.3783575610487442,3,High
1977,2,2,16.0,0,2.7945,120.0,4.795790545596741,0.34364095460852334,3,Low
1976,2,6,6.333333333333333,0,1.1066500000000001,45.0,3.828641396489095,0.2036559598457259,8,Low
2016,2,99,18.0,0,1.0952,20.0,3.044522437723423,0.203175739225403,0,Low
2017,1,2,14.0,1,2.32775,105.0,4.663439094112067,0.3073117545062938,3,Medium
2015,2,4,10.666666666666666,1,1.7377,25.0,3.258096538021482,0.37139413989322245,2,Medium
2018,3,5,14.0,0,3.09335,120.0,4.795790545596741,0.22581810872190144,0,High
1998,1,2,16.0,0,1.9197,20.0,3.044522437723423,0.270480453278065,3,Medium
1983,2,4,8.4,0,2.0528500000000003,90.0,4.51085950651685,0.43986710504628934,1,Low
2014,2,6,10.307692307692308,0,1.57165,52.5,3.979681653901961,0.5603743693247862,4,Medium
2014,2,6,6.0,0,1.3641999999999999,25.0,3.258096538021482,0.19711601895018205,0,Low
